wallet,weather_date,condition_id,asset,outcome,temperature_bucket,event_slug,buy_count,sell_count,buy_shares,sell_shares,sold_share_ratio,buy_usd_weighted_price,sell_usd_weighted_price,sell_minus_buy_price,first_buy_to_first_sell_seconds,last_buy_to_first_sell_seconds,buy_after_sell,same_hour_two_way
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-02,0x7f0e692bbfdafd352adf4e8221490d5ee4fcf468e3e6f231a419c19e9cd3219f,2402618368222274113072512637710623064876846409449713391376831104239468092600,NO,36°C,highest-temperature-in-beijing-on-july-2-2026,7,1,173.335331,173.33,0.9999692445852255,0.8653671189516464,0.9989500951941382,0.13358297624249182,41469,29272,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-02,0x9dde45d1ebb5cb7c4881761ad413c3dcf3d10090183f4dcc8d672bdd93b22991,112328477389607862982933512712764048779518513412379673506504847608971495619766,YES,33°C,highest-temperature-in-beijing-on-july-2-2026,75,0,1045.773774,0,0.0,0.170153668435751,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-02,0xaa4e48f580ace9f3a4dbd93563ef00b974cdff6cad3471deab55d8dc9ebfae16,27357337164678941556575488162831447485083841124146163242323737780525611257639,NO,35°C,highest-temperature-in-beijing-on-july-2-2026,57,6,807.570303,723.01,0.8952904747910226,0.6124213968279119,0.9983668690612856,0.3859454722333737,61213,16536,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-02,0xaa4e48f580ace9f3a4dbd93563ef00b974cdff6cad3471deab55d8dc9ebfae16,29873433503387729162775419096821489693972661154731741535503223743327501145919,YES,35°C,highest-temperature-in-beijing-on-july-2-2026,5,0,84.556989,0,0.0,0.2296202742034724,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-02,0xe97ee3e0c3564d3f93c66ce1683c9b68eeed62751aa5bc3275d0db8789a9b572,71894262559471310394732829204636878018777495844096819397895780871950854641731,YES,29°C,highest-temperature-in-beijing-on-july-2-2026,5,0,50.301665,0,0.0,0.006000000198800577,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-03,0x9d847be7235724c0ae58e1ad5ba0ee43394ee7fae02d11fcf701eebd5ec6a56d,11907397129494050688609817983082494668679304652694666618123381174201027549108,NO,37°C,highest-temperature-in-beijing-on-july-3-2026,2,1,7.142854,7.14,0.9996004398241936,0.720000156800069,0.9979005602240896,0.27790040342402056,138618,138186,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-03,0xab81e98d3ba0906b447dd4d6ea9e309942982519845ad59b1c81e8040d9f9078,4107627742843061506317304656305794611433928778309374957189968820483202655591,NO,36°C,highest-temperature-in-beijing-on-july-3-2026,1,0,2.820511,0,0.0,0.6100001028182481,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-03,0xab81e98d3ba0906b447dd4d6ea9e309942982519845ad59b1c81e8040d9f9078,51585405439077408698479296516446807201671239035988847222961078734764402942475,YES,36°C,highest-temperature-in-beijing-on-july-3-2026,20,0,349.853479,0,0.0,0.345621496592292,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-03,0xddbddaa2f21d327508a17ad4012c8ed0c818fc8eff91a231e95e9fe2ee4a8a69,51404124856274899619153967245937664642066636343511277240733143482919124658676,YES,35°C,highest-temperature-in-beijing-on-july-3-2026,31,1,481.261857,481.26,0.9999961413937692,0.12644313924924244,0.9989500685700038,0.8725069293207613,138053,111281,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-04,0x2bf8cc193f1ec72cacee762a012675ab57d5853af6c8eb97145842a0f0791492,2419621304041694976825342401077218961409308726056483965024656490864327257192,NO,33°C,highest-temperature-in-beijing-on-july-4-2026,2,0,13.690000000000001,0,0.0,0.7297684441197954,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-04,0x48a273891d7db4265bc8109e768123c3032277de4b5b7dd43484d907b60ac6fc,114488415249015411319691038364084193580988801412175469271920903449542473177460,NO,34°C,highest-temperature-in-beijing-on-july-4-2026,2,0,13.780000000000001,0,0.0,0.7249637155297532,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-04,0x48a273891d7db4265bc8109e768123c3032277de4b5b7dd43484d907b60ac6fc,96257504628610993681879628275371301882451987827136137387580611093608261334501,YES,34°C,highest-temperature-in-beijing-on-july-4-2026,3,0,66.935942,0,0.0,0.0919557537563302,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-04,0x599528713f6038d9153666450144056142ea0f479a79749a43a56e8e9628685a,115489102057861059701227042748315790067424140413439340170433069523044891063344,YES,31°C or below,highest-temperature-in-beijing-on-july-4-2026,4,0,274.323767,0,0.0,0.036449124001712914,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-04,0x736241293be7f85988711bcbee4e95fa7bec53b42e9805a45ca1cb7dcab2689d,19662394912082272518065870677061860796376941558888571874419951394990882545237,NO,32°C,highest-temperature-in-beijing-on-july-4-2026,1,0,5.917158,0,0.0,0.8310001186380354,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-04,0x736241293be7f85988711bcbee4e95fa7bec53b42e9805a45ca1cb7dcab2689d,78568089220700911817525056594904068142433722710968789686334654152672244949291,YES,32°C,highest-temperature-in-beijing-on-july-4-2026,3,0,107.12,0,0.0,0.09333355115758028,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-04,0x9f175909f1ba1a136f0fa025d206c1c92082511eedaf6b0adf9569350195d857,29526700932105473810101488596593515738961635633876101291257903345517789215156,YES,35°C,highest-temperature-in-beijing-on-july-4-2026,2,0,0.7000000000000001,0,0.0,0.28285714285714286,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-04,0x9f175909f1ba1a136f0fa025d206c1c92082511eedaf6b0adf9569350195d857,69599736889605049935230719696104470740012106472252311496858875617609689648961,NO,35°C,highest-temperature-in-beijing-on-july-4-2026,3,1,47.763528,47.06,0.9852706022888427,0.6453046977601822,0.9989500637484062,0.35364536598822405,188703,34858,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-04,0xc932ad2d14818395db785e7b33c7a27aedb217ed34610664dcda3eeb3170a862,99485980711817302218483218520440130960211500185707479898619670523438898334204,NO,36°C,highest-temperature-in-beijing-on-july-4-2026,2,1,11.73,11.73,1.0,0.8419693094629156,0.9989505541346972,0.15698124467178165,153778,15540,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-05,0x2aadf4872c970c03052f256b98f098bf2b96937960cbabe2c0e3bac80966456b,65233421384348523639109797652259931444134704008936098542494378238024267119639,YES,33°C,highest-temperature-in-beijing-on-july-5-2026,3,0,21.310256,0,0.0,0.12506940320191368,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-06,0x37ca5ff633e6a56d083f835a09d59c9c1f03725d235d04019d5db4f4201e8d54,105996655600551371213467756473800838072857653164874317213551378764313100344665,YES,32°C,highest-temperature-in-beijing-on-july-6-2026,2,0,24.2239,0,0.0,0.18,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-06,0x81da72ea979f83d4afcdc39e5f54060f7418c538c1bced0a0709e0b0d6d5e5c5,113152431978318586479005223898161583815159126294378390056674728936455480758619,YES,31°C,highest-temperature-in-beijing-on-july-6-2026,11,0,98.235044,0,0.0,0.09787397255097681,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-06,0x860a5b8d1873a3fe394784756daf556cd4c7d33ea9a9e9d585a7073fadc6a2f9,90216912264457944944314615501723402190228869679242138063604957325742640305499,YES,29°C or below,highest-temperature-in-beijing-on-july-6-2026,17,0,809.9747,0,0.0,0.025173757896388618,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-06,0x882371baa95eb27c1963e27c2a1fb22a4606ce08edf3fae46bef248aaa238e53,109661838897307961988329696028036982615261747354351529471986393872196771058012,YES,30°C,highest-temperature-in-beijing-on-july-6-2026,1,0,7.0,0,0.0,0.032,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-07,0x0a27015429f3481efa771ddbabf99c2cf035f9768c4aac86dda5f80dd18b774f,105486268429870775139230695923642956817645070756059187902753144942624192500036,NO,34°C,highest-temperature-in-beijing-on-july-7-2026,1,0,1.11,0,0.0,0.49,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-07,0x0a27015429f3481efa771ddbabf99c2cf035f9768c4aac86dda5f80dd18b774f,39286381068804947730026072034823004027985790013756868913012423260191808721035,YES,34°C,highest-temperature-in-beijing-on-july-7-2026,3,0,276.47,0,0.0,0.06,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-07,0x74832e117f992ce65bafbd6d5fbf1c37d0b8a9ae6c70efd7c112a3fa7ee6f9f5,31313665162864273700412125594275347514682633461110054618374483319387844317666,YES,30°C,highest-temperature-in-beijing-on-july-7-2026,10,0,202.63,0,0.0,0.11431870897695308,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-07,0xc2d034f7afa393444688a8a1f4111dce744aad5dfc9fc6971e8af668b65efa83,70137624592358153535686560283587635875729148255793964330286374874435325142475,YES,31°C,highest-temperature-in-beijing-on-july-7-2026,1,0,1363.63,0,0.0,0.011,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-07,0xd099c495c78b7786ebe35d428338b084371ec26e5b3d6b76f3286a28cbd95ab0,86913714413916614696148770642585344208651638910285889417771849297194660608441,YES,29°C,highest-temperature-in-beijing-on-july-7-2026,9,0,287.017876,0,0.0,0.053746683708299756,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-07,0xd33ac3075df0e093ac82fdecd8b4a6c613a5b1851a38b9a72d8b905805b329e0,106985037499970595421747840514014325034187968280024158721253678109249795734398,NO,33°C,highest-temperature-in-beijing-on-july-7-2026,9,0,344.276452,0,0.0,0.2953604709508276,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-07,0xea770d89a11ecc5b090bce81e578708f823ac33500494d92e0a93bc636f6a421,71095187919919981184767897536192024493829803193189095023011426819308193285707,YES,32°C,highest-temperature-in-beijing-on-july-7-2026,7,0,355.130314,0,0.0,0.11150138537596088,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-08,0x7a5d9b57b4fdc54a2940bd903fb5c580caedf79c27cea2ecf7043a51f87f790f,55991106789863802223538527291351439717438527509086241078865003321720129824907,YES,31°C,highest-temperature-in-beijing-on-july-8-2026,6,0,298.946752,0,0.0,0.0863657518513531,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-08,0x8f8e5d63473c37bfc05c4f4debd581f7d0d09cdefaafb9ba2056038052371816,107864418143250844648681393591162592835030360764258405854545017862361725691659,YES,33°C,highest-temperature-in-beijing-on-july-8-2026,9,0,210.516058,0,0.0,0.37519731630163816,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-08,0x8f8e5d63473c37bfc05c4f4debd581f7d0d09cdefaafb9ba2056038052371816,73615975744111296910058765340469208593378647331004250119995467851297812874497,NO,33°C,highest-temperature-in-beijing-on-july-8-2026,12,0,210.21,0,0.0,0.633026973026973,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-08,0xdcbd8d5b15ed825d96671ecb3cadca6242c27ce42f070acd339dd1a263ccdf0c,24939541515700394379042181250339393150187288982386806239245825185276838722000,YES,34°C,highest-temperature-in-beijing-on-july-8-2026,4,0,94.38,0,0.0,0.20248929858020767,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-08,0xee67b0a2341d1ae68fae2bc6075833b49cbad9cc3dc95d2b0f40bcc8adec893b,79169523549508383932608350210913132352996580821033913038985954540911914043941,YES,32°C,highest-temperature-in-beijing-on-july-8-2026,30,0,165.747872,0,0.0,0.23804165039295347,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-08,0xee67b0a2341d1ae68fae2bc6075833b49cbad9cc3dc95d2b0f40bcc8adec893b,89962803995053889139340207269606615097080122887118409326420233970380578656682,NO,32°C,highest-temperature-in-beijing-on-july-8-2026,20,0,278.535577,0,0.0,0.6082805752315081,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-09,0x89f068c5dc75b6bd302e0209440915cef6ea8e617ba16d46b3f59af7189deb63,74178217614406732095357226259131316211258227479245113057766609557130592613909,YES,35°C,highest-temperature-in-beijing-on-july-9-2026,15,2,368.717507,368.71000000000004,0.9999796402398653,0.09741213345749812,0.9979002196848471,0.900488086227349,111957,48970,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-09,0x8aa60f95b29c18316b13e5e45f6f7e50f1fa9b610c9f48f265dacabee6950593,21468877316709123115873745666088824279156747891521437459593027132312151413596,NO,34°C,highest-temperature-in-beijing-on-july-9-2026,4,0,81.28999999999999,0,0.0,0.7361420838971584,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-09,0x8aa60f95b29c18316b13e5e45f6f7e50f1fa9b610c9f48f265dacabee6950593,70683531769380661296253505419938360518407174823610564141004079859658013266373,YES,34°C,highest-temperature-in-beijing-on-july-9-2026,13,0,370.11,0,0.0,0.13047285942017237,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-09,0xa0009eab09b17c6e05e1dd3b620352ff4eed3e432f5b6a98ab24a5bbb67ea4bb,43928616079817261887418034421648004627429040673461298665431393470972857119679,NO,33°C,highest-temperature-in-beijing-on-july-9-2026,2,0,24.401426999999998,0,0.0,0.7200000229494775,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-09,0xa0009eab09b17c6e05e1dd3b620352ff4eed3e432f5b6a98ab24a5bbb67ea4bb,69740400826064010338084594389667357369453394354389238861296402369044188980230,YES,33°C,highest-temperature-in-beijing-on-july-9-2026,5,0,99.79,0,0.0,0.20041186491632426,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-09,0xcb5518f774ddbaa10b7d533524fb7f9f8fe24036caf180bbbfbd95dfc1b3786a,14117110060727634763000510734100729295282392296580026401172958513954740216027,YES,32°C,highest-temperature-in-beijing-on-july-9-2026,22,0,179.463873,0,0.0,0.17574304773863875,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-09,0xcb5518f774ddbaa10b7d533524fb7f9f8fe24036caf180bbbfbd95dfc1b3786a,88145490839390663743945546113102553476054906409125433116760653238820138117771,NO,32°C,highest-temperature-in-beijing-on-july-9-2026,3,0,31.165000000000003,0,0.0,0.7402278196695009,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-10,0x6855e2e163de8c46393610fe576e523567d6e3562f56923487c834acafc94499,50457614460916406263294923374152688132390106193722591830382787559635730577683,NO,29°C,highest-temperature-in-beijing-on-july-10-2026,21,1,162.12,123.49,0.7617197137922526,0.7358536886257093,0.9979002348368289,0.26204654621111956,181507,170052,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-10,0x6855e2e163de8c46393610fe576e523567d6e3562f56923487c834acafc94499,8558793652850238734125671499189742012274438869252557156443757137990042642891,YES,29°C,highest-temperature-in-beijing-on-july-10-2026,4,0,38.62833,0,0.0,0.10745307912612323,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-10,0x6c86031570f4ea8bddd9634b5b3323e975543a575206c3ee29d8dbd62c6ec04e,41968553746442956644489381463889980754940349117929781907071052076614076958442,YES,32°C,highest-temperature-in-beijing-on-july-10-2026,1,0,236.21,0,0.0,0.03,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-10,0x6c86031570f4ea8bddd9634b5b3323e975543a575206c3ee29d8dbd62c6ec04e,55889761288714541739355858878095418893963432142295874190597380274614140538117,NO,32°C,highest-temperature-in-beijing-on-july-10-2026,1,0,5.526314,0,0.0,0.81000011942861,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-10,0x93fa6905ca25674d6d9dbd35be759b8b6dfc4d3a8744a5b32b299f1d29733ec6,65019264853139722011353621217958139638824389985784350832688544567506800989913,NO,31°C,highest-temperature-in-beijing-on-july-10-2026,2,0,23.846895,0,0.0,0.8135606752996564,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-10,0x93fa6905ca25674d6d9dbd35be759b8b6dfc4d3a8744a5b32b299f1d29733ec6,75136041911770037614518978900437119861816245568108659030536379269111719987997,YES,31°C,highest-temperature-in-beijing-on-july-10-2026,1,0,240.12,0,0.0,0.06,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-10,0xa543a19b264077ef1a26a632c58500c93f29a5ccab0b4e8f0323b681e3ef3d10,86018233340433213187213926201442374837800177722482607054761432623861433614833,YES,27°C or below,highest-temperature-in-beijing-on-july-10-2026,27,1,468.00550100000004,468.0,0.999988245864657,0.14122762415991344,0.9979002136752136,0.8566725895153002,182520,23747,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-10,0xdb6db0792acc3d0c08e92a814c850432c1109d6fb8645b85d6cccb1d5a201cb0,81755458896310429985883739427482770215059110582980582603837744445062004118329,YES,28°C,highest-temperature-in-beijing-on-july-10-2026,30,0,301.500046,0,0.0,0.2321745350579482,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-10,0xefb0555d55b2b7801236733824ae74f36c5da01475a9fe764d2bc76b6fa1a9cf,20537794948885161944756209392319436712796192505828073412922436554154119726891,NO,30°C,highest-temperature-in-beijing-on-july-10-2026,9,1,95.690768,95.69,0.999991974147391,0.7601607816545061,0.9989501515309855,0.23878936987647947,177106,174153,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-11,0x33694fc19691bfda4286664c733082ea4797bfcbeb1c1103211eeeecc6892908,8118010882034701412639579674444655534169910448153044422255487022107423350236,YES,27°C or below,highest-temperature-in-beijing-on-july-11-2026,40,0,650.1440259999999,0,0.0,0.10996318221956562,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-11,0x36e7d33d26439299381ff4f2a9df2ba0012b513857f7b40ca565f67b8626ff53,74709973951741336983419761848015375501791297471217871329581616258920594674316,YES,28°C,highest-temperature-in-beijing-on-july-11-2026,35,0,408.55845,0,0.0,0.17079606602188743,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-11,0x6c6695c2c31b1b2b7d25a8984d7c932f8424740599e079a1e8c36044e4c3f827,93259836843395281567682854796156737561070980574616860161120890180048878052961,YES,31°C,highest-temperature-in-beijing-on-july-11-2026,10,0,440.666512,0,0.0,0.1415851200419786,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-11,0x7dd815763743f448eb094c00f5c53034cd9bf29c129da5079b91f0bdc1a812c5,32883572753991733264832167879755523774422431750050071998344500196865178017493,NO,32°C,highest-temperature-in-beijing-on-july-11-2026,1,0,6.41,0,0.0,0.7799999999999999,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-11,0x7dd815763743f448eb094c00f5c53034cd9bf29c129da5079b91f0bdc1a812c5,58883608414020671975939917722490576318224965162473419675148194744133902027811,YES,32°C,highest-temperature-in-beijing-on-july-11-2026,2,0,3.3131399999999998,0,0.0,0.04320885926945436,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-11,0x7fb2aab9bb97d0961dbe8808379f65832ebe878a0a07d13051a647be11270693,114356146596098984869412731385222489782272520922910115122768167023464848688717,YES,30°C,highest-temperature-in-beijing-on-july-11-2026,5,0,97.048486,0,0.0,0.17302783064539515,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-11,0x88fd3d0fb536e2a593c1eb75ec13c838ffb4193cf77b0d68f820f803b1d09bfd,14863342124646821629675644586739462743432409305773531662511208160344934804629,YES,29°C,highest-temperature-in-beijing-on-july-11-2026,9,1,131.79,131.79,1.0,0.1736266788071933,0.9979002200470446,0.8242735412398513,16026,11106,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-12,0x12625d73bc2c2c6736f873469638333534acd99f14b16f970599e5328b9295e0,45942902442620539911557249090245143352972674668517694866490110389946582681118,YES,27°C or below,highest-temperature-in-beijing-on-july-12-2026,1,0,7.0,0,0.0,0.046,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-12,0x5ce7e7263af4ae934711a27555c8907fb759d9786dd0d871057644c57051ffdc,105763729642734904494038915656578713706227457010973089712626667590763424877549,YES,31°C,highest-temperature-in-beijing-on-july-12-2026,12,1,120.51999500000001,77.53,0.6432957452412772,0.2298763703068524,0.9980357281052494,0.7681593577983971,135973,16921,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-12,0x5ce7e7263af4ae934711a27555c8907fb759d9786dd0d871057644c57051ffdc,89617094532312848988789984166175417014742293147721745933590131547314755106722,NO,31°C,highest-temperature-in-beijing-on-july-12-2026,2,0,42.980000000000004,0,0.0,0.6498464402047464,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-12,0x8d5b3793662e5fcc31903d022a6d101792946f05ccff7ec47f2e837d1903c093,32554890431000005572932106167898058086407401937802371761670803842976810849691,YES,32°C,highest-temperature-in-beijing-on-july-12-2026,22,0,385.802858,0,0.0,0.11630820008077804,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-12,0x8d5b3793662e5fcc31903d022a6d101792946f05ccff7ec47f2e837d1903c093,73073980225737326309945280066825938118715005049831672595473498076758020140514,NO,32°C,highest-temperature-in-beijing-on-july-12-2026,1,0,15.829593,0,0.0,0.8520000482640332,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-12,0x955576c5080e554b5bc7dc2e529a54d5dda4b28518ac2e234a2e399c3b4e675c,21164684630407967157219585875118916341616319371243352673763111245966447180965,YES,29°C,highest-temperature-in-beijing-on-july-12-2026,15,0,150.289409,0,0.0,0.17356326153361878,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-12,0x99ee1cd5b4207dd1ebfcdae66a0e3b5610aef6ef7292fcc7ee51619d629b50d4,17571418293014998781938649810713537212481698299535078313694072067391468517669,YES,30°C,highest-temperature-in-beijing-on-july-12-2026,4,0,23.085751000000002,0,0.0,0.29360764568586045,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-12,0x99ee1cd5b4207dd1ebfcdae66a0e3b5610aef6ef7292fcc7ee51619d629b50d4,57733598380422821348292167219713256529898931656702858132251131907135847849267,NO,30°C,highest-temperature-in-beijing-on-july-12-2026,4,1,37.670815000000005,14.58,0.3870370205688409,0.5446130114254231,0.9989506172839506,0.45433760585852756,12918,10991,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-12,0xff55a5e0a6e857be7e04f0ca9296db5df1008e0c0ca2d750d40f5d223709c003,16291822847357429418112489078859180847493463964078961356856155181378260420916,YES,28°C,highest-temperature-in-beijing-on-july-12-2026,5,0,58.653363,0,0.0,0.10074903974389328,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-13,0x72f4f8ed421d7d879fc70712fa183963b5042a46612199f0eaabbadec7d1c20d,87694998098983509239426853007632659993135791950289332637822693704560697976728,YES,34°C,highest-temperature-in-beijing-on-july-13-2026,13,1,135.547212,100.8,0.7436523297874986,0.33337858693840194,0.9979002976190477,0.6645217106806458,93885,16347,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-13,0x72f4f8ed421d7d879fc70712fa183963b5042a46612199f0eaabbadec7d1c20d,96943497976937759240670601664429156543803589281891790116318238552733431595523,NO,34°C,highest-temperature-in-beijing-on-july-13-2026,2,0,34.741788,0,0.0,0.4032213022542191,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-13,0x73950096558f90c9efe12ff799a93c00d635e6f531a94e28e451da7294f90300,83349940313474691914796767585669503099251996047208888510031525211202954031486,YES,30°C,highest-temperature-in-beijing-on-july-13-2026,1,0,117.51,0,0.0,0.09999999999999999,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-13,0x80ea76f30adb386b4e2d36cdc3f41d6b5179af06313b83533c9ec58fdf4602a4,17045104821591114133912347136181318258933672317440050558009273209912488470854,YES,33°C,highest-temperature-in-beijing-on-july-13-2026,17,0,589.91,0,0.0,0.15704882100659423,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-13,0x80ea76f30adb386b4e2d36cdc3f41d6b5179af06313b83533c9ec58fdf4602a4,87573733418994653488782399230180984167298575956528776102358173578771278755495,NO,33°C,highest-temperature-in-beijing-on-july-13-2026,2,0,36.04,0,0.0,0.7749667036625971,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-13,0x9d7f6900f0d041afec049596ea5f40506956b46264a0b1375749356b408e7a39,3808135994531882413993821265268812916608966500600992349725293883582198356013,YES,31°C,highest-temperature-in-beijing-on-july-13-2026,2,0,17.93,0,0.0,0.26167317345231456,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-13,0x9eed946ea42e45fcc5bebceeeb4c6723b497f3481ae574b0e363a954e47984bc,22579640833403901092956047608013628836967047686362514353416545378624557472702,YES,32°C,highest-temperature-in-beijing-on-july-13-2026,6,0,172.682251,0,0.0,0.1208673901291685,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-13,0xec601ed2f33edf10766ee7312fed4edb417295f50fe8b928d2e77414da76f18b,37640644766482480815766893684212226753524427024242873066011797540429672885214,NO,35°C,highest-temperature-in-beijing-on-july-13-2026,4,1,47.47,42.26,0.8902464714556562,0.6182119233199915,0.9979003786086134,0.37968845528862183,27841,25869,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-13,0xec601ed2f33edf10766ee7312fed4edb417295f50fe8b928d2e77414da76f18b,39877908107711161219261674775441958696405903948949495546142184785569115784759,YES,35°C,highest-temperature-in-beijing-on-july-13-2026,3,0,5.2031030000000005,0,0.0,0.17164891796299245,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-14,0x039792a2ee36fdd03cbdd64a2c5f036053252be570d9c76788e79d042f18ffa0,30848104240192580953141839431778873784002560575167603329994045382043077206350,YES,33°C,highest-temperature-in-beijing-on-july-14-2026,36,2,468.479776,468.46999999999997,0.9999791325036835,0.18898710795148602,0.9979002284030994,0.8089131204516135,145038,22174,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-14,0x26b7580f6ccf9018322c1972735ed3e9d7957c5f19a2798970f8c4de67f3f808,70864822694017588414330853063813121440981037220437465264030294325234962997386,YES,34°C,highest-temperature-in-beijing-on-july-14-2026,7,0,113.362856,0,0.0,0.3546695841890223,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-14,0x26b7580f6ccf9018322c1972735ed3e9d7957c5f19a2798970f8c4de67f3f808,91635041977993838177637190017256463197708040027067988185142611823000212586628,NO,34°C,highest-temperature-in-beijing-on-july-14-2026,4,0,48.825,0,0.0,0.6010240655401945,,,,,False,0
0x8fbd7cf5f806f563080864694415829f7229a959,2026-07-14,0x2add674eed97a8a0b2a17926986adb10fd2ab96fd0ea5da4b8a5c000719d0742,54620554820937631745232615203204053190348776563715367409546642537955978043830,NO,35°C,highest-temperature-in-beijing-on-july-14-2026,3,0,40.820642,0,0.0,0.6900000249873581,,,,,False,0
