actual_entry_state_pnl_if_only_this_bucket_wins,actual_net_state_pnl_if_only_this_bucket_wins,asset,authoritative_position_pnl,basket_buy_budget_usd,basket_key,basket_sell_usd,bucket_count,bucket_high,bucket_kind,bucket_label,bucket_low,city,closed_cur_price,entry_price,entry_shares,equal_dollar_basket_state_pnl,equal_payout_basket_state_pnl,ex_post_single_this_bucket_state_pnl,main_bucket_label,net_shares_after_sells,observed_winner,single_main_bucket_state_pnl,state_model_note,state_model_valid,unit,weather_date,weather_metric
501.486520005368,587.726520005368,97466837428451340165056848094772976643770035261074795605188915235244234244959,nan,77.163479994632,London|2026-06-02|high|C,86.24,5,20.0,exact,20°C,20.0,London,nan,0.051944698860924565,578.65,219.93509478477938,136.31628155357106,1408.3293939024245,20°C,578.65,False,1408.3293939024245,non_overlapping_yes_buckets,True,C,2026-06-02,high
182.83652000536802,269.076520005368,42808845957749529534182650408766384940273861307877207767258073942920840822111,nan,77.163479994632,London|2026-06-02|high|C,86.24,5,21.0,exact,21°C,21.0,London,nan,0.02117480769230769,260.0,651.6599512818058,136.31628155357106,3566.9536763875567,20°C,260.0,False,-77.163479994632,non_overlapping_yes_buckets,True,C,2026-06-02,high
396.1329919923685,-9.722196000342628,108993080874681154225348790833554463477688847784005085894606798101769832220600,-9.722394,37.93657400763153,Hong Kong|2026-05-25|high|C,28.21369800728891,1,,above,33°C or higher,33.0,Hong Kong,0.0,0.08739745188132246,434.069566,396.13299199236855,396.13299199236855,396.13299199236855,33°C or higher,0.0006799999999884676,False,396.13299199236855,overlapping_or_single_bucket_yes_markets,False,C,2026-05-25,high
194.76358599860401,202.629285995484,113656924460583658872260545785886408790336899453534365960073395877685300387664,230.494486,60.354094001396,Warsaw|2026-06-12|high|C,7.865699996880001,5,20.0,exact,20°C,20.0,Warsaw,1.0,0.09651814017557701,255.11768,64.70860176046872,248.32186950767453,564.9593848079276,21°C,255.11768,True,-60.354094001396,non_overlapping_yes_buckets,True,C,2026-06-12,high
270.845905998604,199.511605995484,82007181233372543627871875695998538212704625261961233549585446110828255414822,nan,60.354094001396,Warsaw|2026-06-12|high|C,7.865699996880001,5,21.0,exact,21°C,21.0,Warsaw,nan,0.07609299514927537,331.2,98.2783632517228,248.32186950767453,732.8081922641979,21°C,252.0,False,732.8081922641979,non_overlapping_yes_buckets,True,C,2026-06-12,high
400.355905998604,408.22160599548397,75722663792063118536071221799646449785911804836888416902852404968694016984807,nan,60.354094001396,Warsaw|2026-06-12|high|C,7.865699996880001,5,22.0,exact,22°C,22.0,Warsaw,nan,0.009989776599999998,460.71,1147.9630970235967,248.32186950767453,5981.231861123567,21°C,460.71,False,-60.354094001396,non_overlapping_yes_buckets,True,C,2026-06-12,high
397.985905998604,405.85160599548396,55393465195204799556492927952653742757078553610740133162531445711053350661014,nan,60.354094001396,Warsaw|2026-06-12|high|C,7.865699996880001,5,23.0,exact,23°C,23.0,Warsaw,nan,0.0062848977,458.34,1860.2529510868956,248.32186950767453,9542.681131440062,21°C,458.34,False,-60.354094001396,non_overlapping_yes_buckets,True,C,2026-06-12,high
398.325905998604,406.191605995484,109036978291508644910170316493726744824269113874649437926208166685035321485659,nan,60.354094001396,Warsaw|2026-06-12|high|C,7.865699996880001,5,,above,24°C or higher,24.0,Warsaw,nan,0.0066399233,458.68,1757.5613027441054,248.32186950767453,9029.222889726112,21°C,458.68,False,-60.354094001396,non_overlapping_yes_buckets,True,C,2026-06-12,high
839.086570002049,-14.252310007617893,10908330518036918363272513372247537244266651105817331210303986871051025572293,-3.824338,31.243429997950997,Ankara|2026-05-30|high|C,16.981119990333,2,15.0,exact,15°C,15.0,Ankara,0.0,0.008837280110352395,870.33,1736.462787741544,215.6873724567726,3504.1690054810388,16°C,0.010000000000104592,False,-31.243429997950997,non_overlapping_yes_buckets,True,C,2026-05-30,high
168.876570002049,-14.262310007617998,34423215522492827187970602522588032571022858772980117480477891707109355682213,-10.436266,31.243429997950997,Ankara|2026-05-30|high|C,16.981119990333,2,16.0,exact,16°C,16.0,Ankara,0.0,0.11768978612586448,200.12,101.49294002373215,215.6873724567726,234.22931004541527,16°C,0.0,False,234.22931004541527,non_overlapping_yes_buckets,True,C,2026-05-30,high
340.95008001233003,360.05008001183006,64023500411032394563079572805999723389149893441194618254823452946443770365948,nan,28.03991998767,Seoul|2026-07-05|high|C,19.0999999995,3,25.0,exact,25°C,25.0,Seoul,nan,0.005056830773923412,368.99,1820.2797912607014,90.27404515824793,5516.919213757444,29°C,368.99,False,-28.03991998767,non_overlapping_yes_buckets,True,C,2026-07-05,high
76.96008001233,-8.93991998817,109145123382224789923580562076014828253528827459414749183398730710443423099515,-3.50007,28.03991998767,Seoul|2026-07-05|high|C,19.0999999995,3,29.0,exact,29°C,29.0,Seoul,0.0,0.2152380952,105.0,15.38473486817728,90.27404515824793,102.23404457987183,29°C,0.0,False,102.23404457987183,non_overlapping_yes_buckets,True,C,2026-07-05,high
185.96008001233,205.06008001183,44639381159405291411249274320366046628271582117972698846253540356790139470543,nan,28.03991998767,Seoul|2026-07-05|high|C,19.0999999995,3,30.0,exact,30°C,30.0,Seoul,nan,0.0167009346,214.0,531.6078015170892,90.27404515824793,1650.903244526608,29°C,214.0,False,-28.03991998767,non_overlapping_yes_buckets,True,C,2026-07-05,high
127.45106400585965,127.45106400585965,72103626043833825011173390234454222183437190894121568658186567714969593320202,138.578735,34.425987994140336,Buenos Aires|2026-07-07|high|C,0.0,3,18.0,exact,18°C,18.0,Buenos Aires,1.0,0.1439293445854409,161.877052,45.30291902223255,164.45548353647445,204.76073305497835,18°C,161.877052,True,204.76073305497835,non_overlapping_yes_buckets,True,C,2026-07-07,high
150.31401200585967,150.31401200585967,43514293020263595053065028528329766028207221894990502391841727523099882754651,nan,34.425987994140336,Buenos Aires|2026-07-07|high|C,0.0,3,19.0,exact,19°C,19.0,Buenos Aires,nan,0.022172620964209154,184.74,483.11902167808046,164.45548353647445,1518.2090410225221,18°C,184.74,False,-34.425987994140336,non_overlapping_yes_buckets,True,C,2026-07-07,high
