event_key,weather_date,timestamp_cst,temperature_bucket,bucket_kind,outcome,price_decimal,price_cents,shares,trade_usd,event_total_yes_buy_usd,fill_share_of_event_yes_buy_usd,bucket_total_yes_buy_usd,bucket_share_of_event_yes_buy_usd,bucket_is_event_dominant_yes,is_event_dominant_yes_bucket,same_event_bought_other_yes_bucket,other_yes_buckets_in_event,same_event_bought_no,no_buys_present_in_event,transaction_hash,later_buy_same_yes_asset,bought_more_expensive_adjacent_yes,threshold_ge_30c,threshold_ge_40c,threshold_ge_50c,threshold_ge_55c,threshold_ge_60c,threshold_ge_70c,threshold_ge_80c,entry_timeline_status,strict_pnl_status,strict_event_pnl,entry_path_completeness,strict_pnl_available,strict_pnl,strict_pnl_note
2026-05-21__beijing__high,2026-05-21,2026-05-21T03:06:22+08:00,31°C,exact,YES,0.006,0.6,7.02,0.04212,56.014663,0.000751946,41.999433,0.7497935496,true,true,true,"[""32°C or higher""]",false,false,0xfb8bafedbeeec16dcc45a47f0f189e9bb28b4e17ce229deecc88efbc36ca1db8,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,AVAILABLE,19.264678,ENTRY_TIMELINE_COMPLETE,true,19.264678,event-level authoritative strict PnL; not attributed to this fill
2026-05-21__beijing__high,2026-05-21,2026-05-21T03:06:52+08:00,31°C,exact,YES,0.006,0.6,1.16,0.00696,56.014663,0.0001242532,41.999433,0.7497935496,true,true,true,"[""32°C or higher""]",false,false,0x8d8a70f2e656eae2eecef5d4c77c6eadc5fa9c9b4b412b676797eb91731e7d44,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,AVAILABLE,19.264678,ENTRY_TIMELINE_COMPLETE,true,19.264678,event-level authoritative strict PnL; not attributed to this fill
2026-05-21__beijing__high,2026-05-21,2026-05-21T03:06:52+08:00,31°C,exact,YES,0.006,0.6,12.33,0.07398,56.014663,0.0013207256,41.999433,0.7497935496,true,true,true,"[""32°C or higher""]",false,false,0x9e6d0f86971bf024297df3b9f2e73e521998663c3f571ebbd5141ff26fb885b0,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,AVAILABLE,19.264678,ENTRY_TIMELINE_COMPLETE,true,19.264678,event-level authoritative strict PnL; not attributed to this fill
2026-05-21__beijing__high,2026-05-21,2026-05-21T03:06:52+08:00,31°C,exact,YES,0.006,0.6,4.75,0.0285,56.014663,0.0005087953,41.999433,0.7497935496,true,true,true,"[""32°C or higher""]",false,false,0xed70feb0b8b7b751a5e2f76e66c0608755596010d40d0852bb8693516d209dd5,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,AVAILABLE,19.264678,ENTRY_TIMELINE_COMPLETE,true,19.264678,event-level authoritative strict PnL; not attributed to this fill
2026-05-21__beijing__high,2026-05-21,2026-05-21T03:07:23+08:00,31°C,exact,YES,0.006,0.6,91.94,0.55164,56.014663,0.0098481357,41.999433,0.7497935496,true,true,true,"[""32°C or higher""]",false,false,0x631dd617c17712540c1ddf6012a5d598430f893a777e408a5b8df3d95a331762,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,AVAILABLE,19.264678,ENTRY_TIMELINE_COMPLETE,true,19.264678,event-level authoritative strict PnL; not attributed to this fill
2026-05-21__beijing__high,2026-05-21,2026-05-21T03:07:39+08:00,31°C,exact,YES,0.006,0.6,8.69,0.05214,56.014663,0.0009308277,41.999433,0.7497935496,true,true,true,"[""32°C or higher""]",false,false,0x5647647f0b3132423ded60019083daa0121b1acb0500bd973819493c0bb1ecd4,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,AVAILABLE,19.264678,ENTRY_TIMELINE_COMPLETE,true,19.264678,event-level authoritative strict PnL; not attributed to this fill
2026-05-21__beijing__high,2026-05-21,2026-05-21T03:07:39+08:00,31°C,exact,YES,0.006,0.6,0.62,0.00372,56.014663,6.64112e-05,41.999433,0.7497935496,true,true,true,"[""32°C or higher""]",false,false,0x941a9fdd207a6839de558a9be4050716df7a836c44b9b3d6949852a5069933bf,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,AVAILABLE,19.264678,ENTRY_TIMELINE_COMPLETE,true,19.264678,event-level authoritative strict PnL; not attributed to this fill
2026-05-21__beijing__high,2026-05-21,2026-05-21T03:07:51+08:00,31°C,exact,YES,0.006,0.6,21.49,0.12894,56.014663,0.0023018973,41.999433,0.7497935496,true,true,true,"[""32°C or higher""]",false,false,0xe6f0874ea0cd6dd58e2300c4b99c984d82bdc8a8a3436b8831e5de06029c8d0b,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,AVAILABLE,19.264678,ENTRY_TIMELINE_COMPLETE,true,19.264678,event-level authoritative strict PnL; not attributed to this fill
2026-05-21__beijing__high,2026-05-21,2026-05-21T03:08:00+08:00,31°C,exact,YES,0.006,0.6,31.79,0.19074,56.014663,0.0034051798,41.999433,0.7497935496,true,true,true,"[""32°C or higher""]",false,false,0x9f4fa502831cf2519f8dc01ae0c80a10c1aef0a35338b86b0b0f078091259649,false,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,AVAILABLE,19.264678,ENTRY_TIMELINE_COMPLETE,true,19.264678,event-level authoritative strict PnL; not attributed to this fill
2026-05-22__beijing__high,2026-05-22,2026-05-22T17:46:05+08:00,23°C,exact,YES,0.0189693642,1.89693642,329.68,6.56057,6.56057,1.0,6.56057,1.0,true,true,false,[],true,true,0x1f8cad8995f8988ba22479287a9276b95db1c6eff70f9c5cf8fd94666ee73f64,false,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-05-23__beijing__high,2026-05-23,2026-05-23T15:52:19+08:00,27°C,exact,YES,0.05,5.0,69.6223,3.481115,12.990265,0.2679787518,12.990265,1.0,true,true,false,[],true,true,0x3ce2115799eb7727145dba7ba79e5646fd33884251c5d2b325877dbc0add91e7,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-05-23__beijing__high,2026-05-23,2026-05-23T16:01:16+08:00,27°C,exact,YES,0.05,5.0,100.0,5.0,12.990265,0.3849036182,12.990265,1.0,true,true,false,[],true,true,0x078f4dc55eeff4c461b938b6452e1d44f5f82feef3924709963431b5fda7dbf2,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-05-23__beijing__high,2026-05-23,2026-05-23T16:02:02+08:00,27°C,exact,YES,0.05,5.0,30.37,1.5185,12.990265,0.1168952289,12.990265,1.0,true,true,false,[],true,true,0x6db0589161b06d9be12058e1c7a5f0d0446e978dffdae5d0fbdd44302055f1c1,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-05-23__beijing__high,2026-05-23,2026-05-23T16:22:44+08:00,27°C,exact,YES,0.01,1.0,284.96,2.99065,12.990265,0.2302224012,12.990265,1.0,true,true,false,[],true,true,0xb9d82d71cd633ad47729caa033607acafaa7a2447483ca6ccf106c38dd65d1b9,false,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-03__beijing__high,2026-06-03,2026-06-03T11:39:47+08:00,31°C,exact,YES,0.06,6.0,55.0,3.4551,3.4551,1.0,3.4551,1.0,true,true,false,[],true,true,0x515cb49f88635782d536998384d9ace11bc5f22c0acbbca576263139b2db0c87,false,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-12__beijing__high,2026-06-12,2026-06-12T02:48:58+08:00,31°C,exact,YES,0.015,1.5,5.0,0.075,72.900985,0.0010287927,4.584934,0.0628926207,false,false,true,"[""32°C"", ""33°C"", ""30°C"", ""34°C""]",false,false,0xb85d37f8b23eb60b9e2cc801f871b422b5d9034cf87e01e184f2e410a1a0def4,true,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-12__beijing__high,2026-06-12,2026-06-12T03:18:21+08:00,31°C,exact,YES,0.015,1.5,50.0,0.75,72.900985,0.0102879268,4.584934,0.0628926207,false,false,true,"[""32°C"", ""33°C"", ""30°C"", ""34°C""]",false,false,0x335f0152aa95ef5119376b38d8f29696a6db5bcabbfe7ce6d631a8e9a1ca80b8,true,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-12__beijing__high,2026-06-12,2026-06-12T03:18:21+08:00,31°C,exact,YES,0.015,1.5,75.0,1.125,72.900985,0.0154318903,4.584934,0.0628926207,false,false,true,"[""32°C"", ""33°C"", ""30°C"", ""34°C""]",false,false,0x6ff71b9a3c19cecc36cc9626d69fcfc9e2ecce87994d695ff7cf06aeaae5ee6a,true,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-12__beijing__high,2026-06-12,2026-06-12T04:18:21+08:00,31°C,exact,YES,0.015,1.5,43.64,0.6546,72.900985,0.0089793025,4.584934,0.0628926207,false,false,true,"[""32°C"", ""33°C"", ""30°C"", ""34°C""]",false,false,0xa29bf31b782e377813398d79486b246523f3e9196567ede84477ed6b352e55e2,true,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-12__beijing__high,2026-06-12,2026-06-12T05:18:03+08:00,31°C,exact,YES,0.015,1.5,10.94,0.1641,72.900985,0.0022509984,4.584934,0.0628926207,false,false,true,"[""32°C"", ""33°C"", ""30°C"", ""34°C""]",false,false,0x7dfae3acec06be5f0ac4c09d8c217f4d4b7f36c9d9e1f53931f9430f040af865,true,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-12__beijing__high,2026-06-12,2026-06-12T05:18:06+08:00,31°C,exact,YES,0.015,1.5,73.06,1.0959,72.900985,0.0150327187,4.584934,0.0628926207,false,false,true,"[""32°C"", ""33°C"", ""30°C"", ""34°C""]",false,false,0x53fe8dcbdfc18538b3768169ae8b042cd68ec4e965b75a6ba1eee91b1ee05583,true,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-12__beijing__high,2026-06-12,2026-06-12T05:37:19+08:00,31°C,exact,YES,0.015,1.5,8.0,0.12,72.900985,0.0016460683,4.584934,0.0628926207,false,false,true,"[""32°C"", ""33°C"", ""30°C"", ""34°C""]",false,false,0xe9dcdaf27706757e13a54414d47fe0e19749cc3e47df292151e981c448a62602,true,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-12__beijing__high,2026-06-12,2026-06-12T05:37:21+08:00,31°C,exact,YES,0.015,1.5,13.0,0.195,72.900985,0.002674861,4.584934,0.0628926207,false,false,true,"[""32°C"", ""33°C"", ""30°C"", ""34°C""]",false,false,0x66a8476b2e683d4a52b45eb18c9fbb698702a056eb5f34c912e4c40c38428b58,true,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-12__beijing__high,2026-06-12,2026-06-12T05:37:21+08:00,31°C,exact,YES,0.015,1.5,15.0,0.225,72.900985,0.0030863781,4.584934,0.0628926207,false,false,true,"[""32°C"", ""33°C"", ""30°C"", ""34°C""]",false,false,0xb7a21d34859142ada0ad4af46db8529c26bc0a9abcd864830e8d8de3d99b942e,true,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-12__beijing__high,2026-06-12,2026-06-12T06:13:52+08:00,31°C,exact,YES,0.015000001,1.5000001,10.152266,0.152284,72.900985,0.0020889155,4.584934,0.0628926207,false,false,true,"[""32°C"", ""33°C"", ""30°C"", ""34°C""]",false,false,0x6dc515ce28fb42058d59194adab0e01261283afea503634fa2362c38e6faefbf,true,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-12__beijing__high,2026-06-12,2026-06-12T06:17:49+08:00,31°C,exact,YES,0.015,1.5,1.87,0.02805,72.900985,0.0003847685,4.584934,0.0628926207,false,false,true,"[""32°C"", ""33°C"", ""30°C"", ""34°C""]",false,false,0x5732cfe6b0cf6d530dd56e5e1fc3670b6795df86112deebc95b1e845cdc4964d,false,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-12__beijing__high,2026-06-12,2026-06-12T13:42:40+08:00,33°C,exact,YES,0.0735686364,7.35686364,220.0,16.93481,72.900985,0.2322987817,16.93481,0.2322987817,false,false,true,"[""32°C"", ""31°C"", ""30°C"", ""34°C""]",false,false,0x101172cf71f9c05ac56373d3105f88428655a982c1c82aff490037fdcec16948,false,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-12__beijing__high,2026-06-12,2026-06-12T13:43:19+08:00,30°C,exact,YES,0.0845545731,8.45545731,217.14,19.20056,72.900985,0.2633786087,19.20056,0.2633786087,false,false,true,"[""32°C"", ""31°C"", ""33°C"", ""34°C""]",false,false,0x71c63f729b5eb33f836724e0d32b5f0313c875b099bafb6a2f7099bf24d191dd,false,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-12__beijing__high,2026-06-12,2026-06-12T15:02:25+08:00,34°C,exact,YES,0.04,4.0,9.21665,0.368666,72.900985,0.0050570784,7.999791,0.1097350194,false,false,true,"[""32°C"", ""31°C"", ""33°C"", ""30°C""]",false,false,0xa276be01adfa4097ababeacf26bd1bde08b623f585934fd7d6a72bbd4ea49e09,true,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-12__beijing__high,2026-06-12,2026-06-12T15:07:03+08:00,34°C,exact,YES,0.04,4.0,66.5,2.66,72.900985,0.0364878472,7.999791,0.1097350194,false,false,true,"[""32°C"", ""31°C"", ""33°C"", ""30°C""]",false,false,0xe586e30de14426cdc00b43fce47f3290475d9a944bf5ccac58d25f6de7b104bd,true,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-12__beijing__high,2026-06-12,2026-06-12T15:08:13+08:00,34°C,exact,YES,0.04,4.0,31.008125,1.240325,72.900985,0.0170138305,7.999791,0.1097350194,false,false,true,"[""32°C"", ""31°C"", ""33°C"", ""30°C""]",false,false,0xec3d0f324aef0217dac4fe798e22d53ff74c6a83436574f2a1e38731ade3ba61,true,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-12__beijing__high,2026-06-12,2026-06-12T15:10:01+08:00,34°C,exact,YES,0.04,4.0,93.27,3.7308,72.900985,0.0511762633,7.999791,0.1097350194,false,false,true,"[""32°C"", ""31°C"", ""33°C"", ""30°C""]",false,false,0xad4bdadc4eb0e541f0f49ab1524f7a3ce92e644e8c8988a4c51a65873d16681c,false,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-15__beijing__high,2026-06-15,2026-06-15T03:46:31+08:00,26°C,exact,YES,0.006,0.6,5.0,0.03,72.97331,0.0004111092,3.10437,0.0425411702,false,false,true,"[""28°C"", ""27°C"", ""25°C or below""]",false,false,0x476901b01130befe62d9113c3f177d98370ac180208f490de13d8ed11507a951,true,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-15__beijing__high,2026-06-15,2026-06-15T04:53:36+08:00,26°C,exact,YES,0.0231899525,2.31899525,126.4,3.07437,72.97331,0.042130061,3.10437,0.0425411702,false,false,true,"[""28°C"", ""27°C"", ""25°C or below""]",false,false,0x69e73dc68c2aca7b932f6967b12048ad30f700bbc1c94739bb5cbbb2dc6c1e28,false,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-15__beijing__high,2026-06-15,2026-06-15T04:53:48+08:00,27°C,exact,YES,0.059373959,5.9373959,200.53,12.46622,72.97331,0.1708325962,12.86782,0.1763359782,false,false,true,"[""28°C"", ""26°C"", ""25°C or below""]",false,false,0x401b37711c5a2b723e4980a1bf7d8f94e7ac3517b94b57aebbd09e46bc61af9e,false,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-15__beijing__high,2026-06-15,2026-06-15T04:53:48+08:00,27°C,exact,YES,0.08,8.0,5.0,0.4,72.97331,0.0054814562,12.86782,0.1763359782,false,false,true,"[""28°C"", ""26°C"", ""25°C or below""]",false,false,0x57abfaee3e3625be3e0b9f6aae797c7a93803ad7b716efa4e68b9f7f63ba66e8,false,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-15__beijing__high,2026-06-15,2026-06-15T04:53:48+08:00,27°C,exact,YES,0.08,8.0,0.02,0.0016,72.97331,2.19258e-05,12.86782,0.1763359782,false,false,true,"[""28°C"", ""26°C"", ""25°C or below""]",false,false,0x79bd7397def80a9d27ae1cacd0e72ff1905c7bbbed1f62d67277ffa4b9c07624,false,true,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-16__beijing__high,2026-06-16,2026-06-16T04:07:25+08:00,23°C,exact,YES,0.0104346206,1.04346206,297.8,3.26118,3.26118,1.0,3.26118,1.0,true,true,false,[],false,false,0x0a1adda4c4cb4120a5c48058925464478edf13818732be68b8f2f7ab84edfa9b,false,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-24__beijing__high,2026-06-24,2026-06-24T03:34:41+08:00,27°C or below,below,YES,0.02,2.0,267.0,5.60166,5.60166,1.0,5.60166,1.0,true,true,false,[],false,false,0x1a66d195c78f11d739a370642b79b74e107c1c2e9dae327058157ecd629d7646,false,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-28__beijing__high,2026-06-28,2026-06-28T03:28:31+08:00,27°C or below,below,YES,0.006,0.6,5.0,0.03,16.96679,0.00176816,4.58898,0.2704683679,false,false,true,"[""28°C"", ""35°C""]",true,true,0x00a22a4a14281fd2a06e342f18cc28eeb324dc87d4a3a91b4f37827f24b9a4b0,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-28__beijing__high,2026-06-28,2026-06-28T03:34:20+08:00,28°C,exact,YES,0.023,2.3,30.0,0.69,16.96679,0.0406676808,4.6,0.271117872,false,false,true,"[""27°C or below"", ""35°C""]",true,true,0x7af4413b54d33171dcdc6e60444e1c4ef20245c70634d10507df6418ef588f14,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-28__beijing__high,2026-06-28,2026-06-28T03:34:22+08:00,28°C,exact,YES,0.023,2.3,13.0,0.299,16.96679,0.0176226617,4.6,0.271117872,false,false,true,"[""27°C or below"", ""35°C""]",true,true,0xe02b2a0270e062046d36e077bd249a834bf03efa7926842a8315709dedaa6a3c,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-28__beijing__high,2026-06-28,2026-06-28T03:34:55+08:00,28°C,exact,YES,0.023,2.3,157.0,3.611,16.96679,0.2128275295,4.6,0.271117872,false,false,true,"[""27°C or below"", ""35°C""]",true,true,0xab1da3ea476c6285a4f0bc649210c6a766afaf8d5de6f21951d24d7bbf4f918d,false,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-28__beijing__high,2026-06-28,2026-06-28T04:07:01+08:00,27°C or below,below,YES,0.006,0.6,46.0,0.276,16.96679,0.0162670723,4.58898,0.2704683679,false,false,true,"[""28°C"", ""35°C""]",true,true,0x44027dc86e312cb4864427706fd8ee761bf64a6e2e334691d6600ae95e355983,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-28__beijing__high,2026-06-28,2026-06-28T04:31:46+08:00,27°C or below,below,YES,0.006,0.6,55.0,0.33,16.96679,0.0194497604,4.58898,0.2704683679,false,false,true,"[""28°C"", ""35°C""]",true,true,0x66d16acedab6a03cd6833aafa46d4b1ca2fbd37dccab9283d017d689cd1862af,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-28__beijing__high,2026-06-28,2026-06-28T04:33:35+08:00,27°C or below,below,YES,0.006,0.6,150.01,0.90006,16.96679,0.0530483374,4.58898,0.2704683679,false,false,true,"[""28°C"", ""35°C""]",true,true,0x1751d8ee21904ef0e66b4ec187c3da627d2f362213cf7c426bb09e474467d9d6,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-28__beijing__high,2026-06-28,2026-06-28T04:46:38+08:00,27°C or below,below,YES,0.006,0.6,66.0,0.396,16.96679,0.0233397125,4.58898,0.2704683679,false,false,true,"[""28°C"", ""35°C""]",true,true,0xe64cfccab0124f95e187a18ccbc2e9a321e0c49c3345eec3ecdfcd0aec97fb4d,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-28__beijing__high,2026-06-28,2026-06-28T04:54:40+08:00,27°C or below,below,YES,0.006,0.6,130.0,0.78,16.96679,0.0459721609,4.58898,0.2704683679,false,false,true,"[""28°C"", ""35°C""]",true,true,0x91d8f6f47e5e54ec0af6d990f706a2f151f2df5513a9d7fa71a1ff8559c581ba,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-28__beijing__high,2026-06-28,2026-06-28T05:02:31+08:00,27°C or below,below,YES,0.006,0.6,102.0,0.612,16.96679,0.0360704647,4.58898,0.2704683679,false,false,true,"[""28°C"", ""35°C""]",true,true,0x666596847acff4c2e2764e3f1425a331526fe9b347d37dc20364b9b2a38d62a8,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-28__beijing__high,2026-06-28,2026-06-28T05:07:26+08:00,27°C or below,below,YES,0.006,0.6,1.72,0.01032,16.96679,0.0006082471,4.58898,0.2704683679,false,false,true,"[""28°C"", ""35°C""]",true,true,0x6d7b479ef9f1fdbda0e391f0ee2d0dcbd360f3e2f0598393b79539ed41036c47,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-28__beijing__high,2026-06-28,2026-06-28T05:30:13+08:00,27°C or below,below,YES,0.006,0.6,5.0,0.03,16.96679,0.00176816,4.58898,0.2704683679,false,false,true,"[""28°C"", ""35°C""]",true,true,0xe3cbff5946bf58fe7279cf31e2fca519ea24442f18a4421ad909cab91ba36ec7,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-28__beijing__high,2026-06-28,2026-06-28T05:31:20+08:00,27°C or below,below,YES,0.006,0.6,5.0,0.03,16.96679,0.00176816,4.58898,0.2704683679,false,false,true,"[""28°C"", ""35°C""]",true,true,0x5f68723a0546cb4620f42d7b21a5fd70be462be0574624b35cc31cb6b6f81d69,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-28__beijing__high,2026-06-28,2026-06-28T05:31:26+08:00,27°C or below,below,YES,0.006,0.6,5.0,0.03,16.96679,0.00176816,4.58898,0.2704683679,false,false,true,"[""28°C"", ""35°C""]",true,true,0x912fabcf11f3ccae766316d2ded18b79852c50766b37365a3154307fe8679c01,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-28__beijing__high,2026-06-28,2026-06-28T05:31:43+08:00,27°C or below,below,YES,0.006,0.6,5.0,0.03,16.96679,0.00176816,4.58898,0.2704683679,false,false,true,"[""28°C"", ""35°C""]",true,true,0x1356cd34da4dd618a0eec433bf274b3dc4505fe57f47b6f2725920117b9121ea,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
2026-06-28__beijing__high,2026-06-28,2026-06-28T05:35:28+08:00,27°C or below,below,YES,0.006,0.6,14.0,0.084,16.96679,0.0049508481,4.58898,0.2704683679,false,false,true,"[""28°C"", ""35°C""]",true,true,0xfff87804eb5a0bf13be0670f3ff85897f3fdc95df6a0958de67f47065f2ab23e,true,false,false,false,false,false,false,false,false,ENTRY_TIMELINE_COMPLETE,UNAVAILABLE,,ENTRY_TIMELINE_COMPLETE,false,,strict PnL unavailable
