event_key,weather_date,city,weather_metric,station_status,condition_id,event_slug,slug,asset,outcome,temperature_bucket,bucket_kind,bucket_low,bucket_high,unit,timestamp_epoch,public_trade_time_utc,public_trade_time_cst,relative_phase,half_hour_bin,side,price,shares,trade_usd,trade_usd_source,transaction_hash,source_repository_trade,source_repository_activity,source_current_public_api,source_row_number,activity_match_status,previous_same_bucket_buy_price,price_change_vs_previous_buy,price_add_class,pretrade_average_cost,price_change_vs_average_cost,average_cost_add_class,outcome_previous_buy_price,outcome_price_add_class,outcome_pretrade_average_cost,outcome_average_cost_add_class,price_decimal,price_cents,price_band
2026-05-05__beijing__high,2026-05-05,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x2e81bb27ba254a3c4b0124bfdef89d71543994c9b5bece0ea18f2b92f3b2aeab,highest-temperature-in-beijing-on-may-5-2026,highest-temperature-in-beijing-on-may-5-2026-31c,97330453251716628920627675634974144566478742357841376116445358421286248581493,Yes,31°C,exact,31.0,31.0,C,1777962572,2026-05-05T06:29:32+00:00,2026-05-05T14:29:32+08:00,D0_1400_1500,14:00—14:30,BUY,0.1,100.0,10.0,activity_usdcSize,0x918a3d808cb348244de607544cd4326367a1242d0c1a1a3a22952455562b549d,True,True,True,weather_trades_normalized.csv:9618|api_trades:7850|activity.csv:10621|api_activity:10620,EXACT_SIZE_MATCH,0.04,0.060000000000000005,PRICE_UP_ADD,0.04016,0.059840000000000004,ABOVE_AVERAGE_COST_ADD,0.04,PRICE_UP_ADD,0.04016,ABOVE_AVERAGE_COST_ADD,0.1,10.0,10—15美分
2026-05-05__beijing__high,2026-05-05,Beijing,high,BEIJING_STATION_UNCONFIRMED,0xa46ba50740fef7f262e1f51c51a9a0804e498b0d6bc40622e9e3a5b60369bec7,highest-temperature-in-beijing-on-may-5-2026,highest-temperature-in-beijing-on-may-5-2026-30c,109432169913985954432800249369363555360624717090138304021524096956655985463170,Yes,30°C,exact,30.0,30.0,C,1777962698,2026-05-05T06:31:38+00:00,2026-05-05T14:31:38+08:00,D0_1400_1500,14:30—15:00,BUY,0.35,1.11,0.3885,activity_usdcSize,0x90315328f54b85a8665896e7a9fa10c7ddd13f7347f784342f77be93eb3fe991,True,True,True,weather_trades_normalized.csv:9619|api_trades:7849|activity.csv:10622|api_activity:10621,EXACT_SIZE_MATCH,,,,,,,,,,,0.35,35.0,30—40美分
2026-05-05__beijing__high,2026-05-05,Beijing,high,BEIJING_STATION_UNCONFIRMED,0xa46ba50740fef7f262e1f51c51a9a0804e498b0d6bc40622e9e3a5b60369bec7,highest-temperature-in-beijing-on-may-5-2026,highest-temperature-in-beijing-on-may-5-2026-30c,109432169913985954432800249369363555360624717090138304021524096956655985463170,Yes,30°C,exact,30.0,30.0,C,1777962700,2026-05-05T06:31:40+00:00,2026-05-05T14:31:40+08:00,D0_1400_1500,14:30—15:00,BUY,0.35,2.42,0.847,activity_usdcSize,0x97589868364ef02926387ce8d11c2357db1a4ac63244a68188b1ef91351ee357,True,True,True,weather_trades_normalized.csv:9620|api_trades:7848|activity.csv:10623|api_activity:10622,EXACT_SIZE_MATCH,0.35,0.0,PRICE_FLAT_ADD,0.35,0.0,NEAR_AVERAGE_COST_ADD,0.35,PRICE_FLAT_ADD,0.35,NEAR_AVERAGE_COST_ADD,0.35,35.0,30—40美分
2026-05-05__beijing__high,2026-05-05,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x2e4aebf044f1042298a1870ae411f158542e4317d4947519e880d6571edd337f,highest-temperature-in-beijing-on-may-5-2026,highest-temperature-in-beijing-on-may-5-2026-32c,84479913872251581844208708196549894663815216287929663537737185244740695967649,Yes,32°C,exact,32.0,32.0,C,1777962726,2026-05-05T06:32:06+00:00,2026-05-05T14:32:06+08:00,D0_1400_1500,14:30—15:00,BUY,0.0121673333,150.0,1.91524,activity_usdcSize,0x89a71c42ae57918b250bc174be107c37fac5e81de495d1e54c8baa62167527ca,True,True,True,weather_trades_normalized.csv:9621|api_trades:7847|activity.csv:10624|api_activity:10623,EXACT_SIZE_MATCH,,,,,,,,,,,0.0121673333,1.2167333299999998,1—2美分
2026-05-05__beijing__high,2026-05-05,Beijing,high,BEIJING_STATION_UNCONFIRMED,0xa46ba50740fef7f262e1f51c51a9a0804e498b0d6bc40622e9e3a5b60369bec7,highest-temperature-in-beijing-on-may-5-2026,highest-temperature-in-beijing-on-may-5-2026-30c,109432169913985954432800249369363555360624717090138304021524096956655985463170,Yes,30°C,exact,30.0,30.0,C,1777962770,2026-05-05T06:32:50+00:00,2026-05-05T14:32:50+08:00,D0_1400_1500,14:30—15:00,BUY,0.35,5.0,1.75,activity_usdcSize,0x9d5955084c6427f4f41f45010d0050795af5e8642ed321b5c82740353dc88373,True,True,True,weather_trades_normalized.csv:9622|api_trades:7846|activity.csv:10625|api_activity:10624,EXACT_SIZE_MATCH,0.35,0.0,PRICE_FLAT_ADD,0.35,0.0,NEAR_AVERAGE_COST_ADD,0.35,PRICE_FLAT_ADD,0.35,NEAR_AVERAGE_COST_ADD,0.35,35.0,30—40美分
2026-05-05__beijing__high,2026-05-05,Beijing,high,BEIJING_STATION_UNCONFIRMED,0xa46ba50740fef7f262e1f51c51a9a0804e498b0d6bc40622e9e3a5b60369bec7,highest-temperature-in-beijing-on-may-5-2026,highest-temperature-in-beijing-on-may-5-2026-30c,109432169913985954432800249369363555360624717090138304021524096956655985463170,Yes,30°C,exact,30.0,30.0,C,1777962790,2026-05-05T06:33:10+00:00,2026-05-05T14:33:10+08:00,D0_1400_1500,14:30—15:00,BUY,0.35,17.55,6.1425,activity_usdcSize,0x41f41571b5ec833822e875430e077c8def9805f68cdaf759b562aadba0e92ba1,True,True,True,weather_trades_normalized.csv:9623|api_trades:7845|activity.csv:10626|api_activity:10625,EXACT_SIZE_MATCH,0.35,0.0,PRICE_FLAT_ADD,0.35,0.0,NEAR_AVERAGE_COST_ADD,0.35,PRICE_FLAT_ADD,0.35,NEAR_AVERAGE_COST_ADD,0.35,35.0,30—40美分
2026-05-05__beijing__high,2026-05-05,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x2e81bb27ba254a3c4b0124bfdef89d71543994c9b5bece0ea18f2b92f3b2aeab,highest-temperature-in-beijing-on-may-5-2026,highest-temperature-in-beijing-on-may-5-2026-31c,97330453251716628920627675634974144566478742357841376116445358421286248581493,Yes,31°C,exact,31.0,31.0,C,1777963372,2026-05-05T06:42:52+00:00,2026-05-05T14:42:52+08:00,D0_1400_1500,14:30—15:00,BUY,0.12,5.0,0.6,activity_usdcSize,0x802cd4508050e5906e05d2683652f8b7efd853b3d1d24946c8933e7e21c0c93a,True,True,True,weather_trades_normalized.csv:9625|api_trades:7841|activity.csv:10628|api_activity:10627,EXACT_SIZE_MATCH,0.1,0.01999999999999999,PRICE_UP_ADD,0.07756,0.04243999999999999,ABOVE_AVERAGE_COST_ADD,0.1,PRICE_UP_ADD,0.07756,ABOVE_AVERAGE_COST_ADD,0.12,12.0,10—15美分
2026-05-05__beijing__high,2026-05-05,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x2e81bb27ba254a3c4b0124bfdef89d71543994c9b5bece0ea18f2b92f3b2aeab,highest-temperature-in-beijing-on-may-5-2026,highest-temperature-in-beijing-on-may-5-2026-31c,97330453251716628920627675634974144566478742357841376116445358421286248581493,Yes,31°C,exact,31.0,31.0,C,1777963372,2026-05-05T06:42:52+00:00,2026-05-05T14:42:52+08:00,D0_1400_1500,14:30—15:00,BUY,0.12,5.0,0.6,activity_usdcSize,0x99bbbc54f11ec9b09342eae0535b13aa86526763a5df68cffebfea91335927c0,True,True,True,weather_trades_normalized.csv:9626|api_trades:7842|activity.csv:10629|api_activity:10628,EXACT_SIZE_MATCH,0.12,0.0,PRICE_FLAT_ADD,0.07884606060606061,0.04115393939393938,ABOVE_AVERAGE_COST_ADD,0.12,PRICE_FLAT_ADD,0.07884606060606061,ABOVE_AVERAGE_COST_ADD,0.12,12.0,10—15美分
2026-05-05__beijing__high,2026-05-05,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x2e81bb27ba254a3c4b0124bfdef89d71543994c9b5bece0ea18f2b92f3b2aeab,highest-temperature-in-beijing-on-may-5-2026,highest-temperature-in-beijing-on-may-5-2026-31c,97330453251716628920627675634974144566478742357841376116445358421286248581493,Yes,31°C,exact,31.0,31.0,C,1777963372,2026-05-05T06:42:52+00:00,2026-05-05T14:42:52+08:00,D0_1400_1500,14:30—15:00,BUY,0.12,5.0,0.6,activity_usdcSize,0xb26803635cd1d0aba6676204d735b2e24a2e9ccbe41d7d8c735ecb631122698c,True,True,True,weather_trades_normalized.csv:9627|api_trades:7839|activity.csv:10630|api_activity:10629,EXACT_SIZE_MATCH,0.12,0.0,PRICE_FLAT_ADD,0.0800564705882353,0.0399435294117647,ABOVE_AVERAGE_COST_ADD,0.12,PRICE_FLAT_ADD,0.0800564705882353,ABOVE_AVERAGE_COST_ADD,0.12,12.0,10—15美分
2026-05-05__beijing__high,2026-05-05,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x2e81bb27ba254a3c4b0124bfdef89d71543994c9b5bece0ea18f2b92f3b2aeab,highest-temperature-in-beijing-on-may-5-2026,highest-temperature-in-beijing-on-may-5-2026-31c,97330453251716628920627675634974144566478742357841376116445358421286248581493,Yes,31°C,exact,31.0,31.0,C,1777963372,2026-05-05T06:42:52+00:00,2026-05-05T14:42:52+08:00,D0_1400_1500,14:30—15:00,BUY,0.12,5.0,0.6,activity_usdcSize,0xb62a4cdad4ddd30f853172b9ade74f1603f9345776f9415fc83a1c1f691bf611,True,True,True,weather_trades_normalized.csv:9628|api_trades:7838|activity.csv:10631|api_activity:10630,EXACT_SIZE_MATCH,0.12,0.0,PRICE_FLAT_ADD,0.08119771428571429,0.038802285714285706,ABOVE_AVERAGE_COST_ADD,0.12,PRICE_FLAT_ADD,0.08119771428571429,ABOVE_AVERAGE_COST_ADD,0.12,12.0,10—15美分
2026-05-05__beijing__high,2026-05-05,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x2e81bb27ba254a3c4b0124bfdef89d71543994c9b5bece0ea18f2b92f3b2aeab,highest-temperature-in-beijing-on-may-5-2026,highest-temperature-in-beijing-on-may-5-2026-31c,97330453251716628920627675634974144566478742357841376116445358421286248581493,Yes,31°C,exact,31.0,31.0,C,1777963372,2026-05-05T06:42:52+00:00,2026-05-05T14:42:52+08:00,D0_1400_1500,14:30—15:00,BUY,0.12,5.0,0.6,activity_usdcSize,0xbd3fb232ef6540f57ac6aa12093efe5b374d842746ecaa4733d8b6c4228470c1,True,True,True,weather_trades_normalized.csv:9629|api_trades:7840|activity.csv:10632|api_activity:10631,EXACT_SIZE_MATCH,0.12,0.0,PRICE_FLAT_ADD,0.08227555555555556,0.037724444444444435,ABOVE_AVERAGE_COST_ADD,0.12,PRICE_FLAT_ADD,0.08227555555555556,ABOVE_AVERAGE_COST_ADD,0.12,12.0,10—15美分
2026-05-05__beijing__high,2026-05-05,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x2e81bb27ba254a3c4b0124bfdef89d71543994c9b5bece0ea18f2b92f3b2aeab,highest-temperature-in-beijing-on-may-5-2026,highest-temperature-in-beijing-on-may-5-2026-31c,97330453251716628920627675634974144566478742357841376116445358421286248581493,Yes,31°C,exact,31.0,31.0,C,1777963372,2026-05-05T06:42:52+00:00,2026-05-05T14:42:52+08:00,D0_1400_1500,14:30—15:00,BUY,0.12,5.0,0.6,activity_usdcSize,0xce174fcac582924e9fa27c993ce65dcbbd7afba2625bb9b5afcf50b78aa2bee6,True,True,True,weather_trades_normalized.csv:9630|api_trades:7843|activity.csv:10633|api_activity:10632,EXACT_SIZE_MATCH,0.12,0.0,PRICE_FLAT_ADD,0.08329513513513513,0.036704864864864864,ABOVE_AVERAGE_COST_ADD,0.12,PRICE_FLAT_ADD,0.08329513513513513,ABOVE_AVERAGE_COST_ADD,0.12,12.0,10—15美分
2026-05-05__beijing__high,2026-05-05,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x2e81bb27ba254a3c4b0124bfdef89d71543994c9b5bece0ea18f2b92f3b2aeab,highest-temperature-in-beijing-on-may-5-2026,highest-temperature-in-beijing-on-may-5-2026-31c,97330453251716628920627675634974144566478742357841376116445358421286248581493,Yes,31°C,exact,31.0,31.0,C,1777963372,2026-05-05T06:42:52+00:00,2026-05-05T14:42:52+08:00,D0_1400_1500,14:30—15:00,BUY,0.12,3.55,0.426,activity_usdcSize,0xe1e7d50c37f576e12091b980069517bda255bd46041d905f46a2142b03c22882,True,True,True,weather_trades_normalized.csv:9631|api_trades:7844|activity.csv:10634|api_activity:10633,EXACT_SIZE_MATCH,0.12,0.0,PRICE_FLAT_ADD,0.08426105263157894,0.03573894736842105,ABOVE_AVERAGE_COST_ADD,0.12,PRICE_FLAT_ADD,0.08426105263157894,ABOVE_AVERAGE_COST_ADD,0.12,12.0,10—15美分
2026-05-05__beijing__high,2026-05-05,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x2e4aebf044f1042298a1870ae411f158542e4317d4947519e880d6571edd337f,highest-temperature-in-beijing-on-may-5-2026,highest-temperature-in-beijing-on-may-5-2026-32c,84479913872251581844208708196549894663815216287929663537737185244740695967649,Yes,32°C,exact,32.0,32.0,C,1777963758,2026-05-05T06:49:18+00:00,2026-05-05T14:49:18+08:00,D0_1400_1500,14:30—15:00,BUY,0.01,10.16,0.1016,activity_usdcSize,0x4b8e4a8b20a24520066e68261d7e68262a694ec6bd585e8fd6bf120031f352cf,True,True,True,weather_trades_normalized.csv:9632|api_trades:7837|activity.csv:10635|api_activity:10634,EXACT_SIZE_MATCH,0.0121673333,-0.0021673332999999993,PRICE_FLAT_ADD,0.012768266666666667,-0.0027682666666666664,NEAR_AVERAGE_COST_ADD,0.0121673333,PRICE_FLAT_ADD,0.012768266666666667,NEAR_AVERAGE_COST_ADD,0.01,1.0,1—2美分
2026-05-05__beijing__high,2026-05-05,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x2e4aebf044f1042298a1870ae411f158542e4317d4947519e880d6571edd337f,highest-temperature-in-beijing-on-may-5-2026,highest-temperature-in-beijing-on-may-5-2026-32c,84479913872251581844208708196549894663815216287929663537737185244740695967649,Yes,32°C,exact,32.0,32.0,C,1777963824,2026-05-05T06:50:24+00:00,2026-05-05T14:50:24+08:00,D0_1400_1500,14:30—15:00,BUY,0.01,5.0,0.05,activity_usdcSize,0xdfa340d5df9fc5c764108c9f0f4919b516c87f30e701d16abebabe27ada991fb,True,True,True,weather_trades_normalized.csv:9633|api_trades:7836|activity.csv:10636|api_activity:10635,EXACT_SIZE_MATCH,0.01,0.0,PRICE_FLAT_ADD,0.012592657342657344,-0.0025926573426573434,NEAR_AVERAGE_COST_ADD,0.01,PRICE_FLAT_ADD,0.012592657342657344,NEAR_AVERAGE_COST_ADD,0.01,1.0,1—2美分
2026-05-05__beijing__high,2026-05-05,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x2e4aebf044f1042298a1870ae411f158542e4317d4947519e880d6571edd337f,highest-temperature-in-beijing-on-may-5-2026,highest-temperature-in-beijing-on-may-5-2026-32c,84479913872251581844208708196549894663815216287929663537737185244740695967649,Yes,32°C,exact,32.0,32.0,C,1777964018,2026-05-05T06:53:38+00:00,2026-05-05T14:53:38+08:00,D0_1400_1500,14:30—15:00,BUY,0.01,9.61,0.0961,activity_usdcSize,0x7b11d96d1678f2a5bb78f92e9787db067322db6ab78a9b4fcb5a4bb243f47c97,True,True,True,weather_trades_normalized.csv:9634|api_trades:7835|activity.csv:10637|api_activity:10636,EXACT_SIZE_MATCH,0.01,0.0,PRICE_FLAT_ADD,0.01251416807943812,-0.00251416807943812,NEAR_AVERAGE_COST_ADD,0.01,PRICE_FLAT_ADD,0.01251416807943812,NEAR_AVERAGE_COST_ADD,0.01,1.0,1—2美分
2026-05-05__beijing__high,2026-05-05,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x2e81bb27ba254a3c4b0124bfdef89d71543994c9b5bece0ea18f2b92f3b2aeab,highest-temperature-in-beijing-on-may-5-2026,highest-temperature-in-beijing-on-may-5-2026-31c,97330453251716628920627675634974144566478742357841376116445358421286248581493,Yes,31°C,exact,31.0,31.0,C,1777965070,2026-05-05T07:11:10+00:00,2026-05-05T15:11:10+08:00,D0_1500_1600,15:00—15:30,BUY,0.04,13.77,0.5508,activity_usdcSize,0x356b4f613ba5cf7b22b4876df6699ec4d169ae2bb101843f800e8e8f6c825ca4,True,True,True,weather_trades_normalized.csv:9635|api_trades:7834|activity.csv:10638|api_activity:10637,EXACT_SIZE_MATCH,0.12,-0.07999999999999999,PRICE_DOWN_ADD,0.08491655902867475,-0.044916559028674745,BELOW_AVERAGE_COST_ADD,0.12,PRICE_DOWN_ADD,0.08491655902867475,BELOW_AVERAGE_COST_ADD,0.04,4.0,2—5美分
2026-05-05__beijing__high,2026-05-05,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x2e4aebf044f1042298a1870ae411f158542e4317d4947519e880d6571edd337f,highest-temperature-in-beijing-on-may-5-2026,highest-temperature-in-beijing-on-may-5-2026-32c,84479913872251581844208708196549894663815216287929663537737185244740695967649,Yes,32°C,exact,32.0,32.0,C,1777966290,2026-05-05T07:31:30+00:00,2026-05-05T15:31:30+08:00,D0_1500_1600,15:30—16:00,BUY,0.0081111111,90.0,0.7662,activity_usdcSize,0xcccff9bcd6e8ecc59b6f33ae4e449d42ef2db562a2e70542f499b933f061733e,True,True,True,weather_trades_normalized.csv:9636|api_trades:7833|activity.csv:10639|api_activity:10638,EXACT_SIZE_MATCH,0.01,-0.0018888889,PRICE_FLAT_ADD,0.012375922641185559,-0.0042648115411855585,NEAR_AVERAGE_COST_ADD,0.01,PRICE_FLAT_ADD,0.012375922641185559,NEAR_AVERAGE_COST_ADD,0.0081111111,0.81111111,0—1美分
2026-05-06__beijing__high,2026-05-06,Beijing,high,BEIJING_STATION_UNCONFIRMED,0xa1f711d819b3830877f0f63370a8fe964edc6e611f77621b73788d5a48f39ecc,highest-temperature-in-beijing-on-may-6-2026,highest-temperature-in-beijing-on-may-6-2026-27c,15881884661923309778325867962692490642504531046438171254533338562380273211355,Yes,27°C,exact,27.0,27.0,C,1778040640,2026-05-06T04:10:40+00:00,2026-05-06T12:10:40+08:00,D0_1200_1300,12:00—12:30,BUY,0.022,32.0,0.704,activity_usdcSize,0x5758a498e30b28be0103cc51dff292e0bdced9c39a0fca455c21a2778f6a59f8,True,True,True,weather_trades_normalized.csv:9744|api_trades:7745|activity.csv:10751|api_activity:10750,EXACT_SIZE_MATCH,,,,,,,,,,,0.022,2.1999999999999997,2—5美分
2026-05-06__beijing__high,2026-05-06,Beijing,high,BEIJING_STATION_UNCONFIRMED,0xa1f711d819b3830877f0f63370a8fe964edc6e611f77621b73788d5a48f39ecc,highest-temperature-in-beijing-on-may-6-2026,highest-temperature-in-beijing-on-may-6-2026-27c,15881884661923309778325867962692490642504531046438171254533338562380273211355,Yes,27°C,exact,27.0,27.0,C,1778040640,2026-05-06T04:10:40+00:00,2026-05-06T12:10:40+08:00,D0_1200_1300,12:00—12:30,BUY,0.022,30.0,0.66,activity_usdcSize,0x736142bb4863e5e95b5ebd880287e3ebdf0c5a094383abdb5a1cc891dc2e026c,True,True,True,weather_trades_normalized.csv:9745|api_trades:7742|activity.csv:10752|api_activity:10751,EXACT_SIZE_MATCH,0.022,0.0,PRICE_FLAT_ADD,0.022,0.0,NEAR_AVERAGE_COST_ADD,0.022,PRICE_FLAT_ADD,0.022,NEAR_AVERAGE_COST_ADD,0.022,2.1999999999999997,2—5美分
2026-05-06__beijing__high,2026-05-06,Beijing,high,BEIJING_STATION_UNCONFIRMED,0xd11d1c944605591f0e0fd4fb90402ae1a61b8e39406cac653e55515ab2407b38,highest-temperature-in-beijing-on-may-6-2026,highest-temperature-in-beijing-on-may-6-2026-29c,30877761833679887015916989793187360042617315518543129235609517713631073507045,Yes,29°C,exact,29.0,29.0,C,1778040640,2026-05-06T04:10:40+00:00,2026-05-06T12:10:40+08:00,D0_1200_1300,12:00—12:30,BUY,0.002,30.0,0.06,activity_usdcSize,0xa0ef1ec8a9f3b0b703d34b417a41a8392254a8a15e6d0249fcb8a8831cb4758d,True,True,True,weather_trades_normalized.csv:9746|api_trades:7744|activity.csv:10753|api_activity:10752,EXACT_SIZE_MATCH,,,,,,,,,,,0.002,0.2,0—1美分
2026-05-06__beijing__high,2026-05-06,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x23130effe41ad7421c2fb68dcb04460a57721df6a24dcdbfabf66bfb0edbe58e,highest-temperature-in-beijing-on-may-6-2026,highest-temperature-in-beijing-on-may-6-2026-28c,89743558045631051337960640190908398319635851610178667873778748920131770938639,Yes,28°C,exact,28.0,28.0,C,1778040640,2026-05-06T04:10:40+00:00,2026-05-06T12:10:40+08:00,D0_1200_1300,12:00—12:30,BUY,0.005,10.0,0.05,activity_usdcSize,0xc7500921095f0ae0e32e53fa986ec882a0abf9c5dfb5102126c1a76f42c12e43,True,True,True,weather_trades_normalized.csv:9747|api_trades:7743|activity.csv:10754|api_activity:10753,EXACT_SIZE_MATCH,,,,,,,,,,,0.005,0.5,0—1美分
2026-05-06__beijing__high,2026-05-06,Beijing,high,BEIJING_STATION_UNCONFIRMED,0xd11d1c944605591f0e0fd4fb90402ae1a61b8e39406cac653e55515ab2407b38,highest-temperature-in-beijing-on-may-6-2026,highest-temperature-in-beijing-on-may-6-2026-29c,30877761833679887015916989793187360042617315518543129235609517713631073507045,Yes,29°C,exact,29.0,29.0,C,1778040648,2026-05-06T04:10:48+00:00,2026-05-06T12:10:48+08:00,D0_1200_1300,12:00—12:30,BUY,0.002,0.61,0.00122,activity_usdcSize,0xa345d68c3fcff8ec10e04e8863de485d2ff81fce89ddc0f76971e0e6c04aa5b4,True,True,True,weather_trades_normalized.csv:9748|api_trades:7741|activity.csv:10755|api_activity:10754,EXACT_SIZE_MATCH,0.002,0.0,PRICE_FLAT_ADD,0.002,0.0,NEAR_AVERAGE_COST_ADD,0.002,PRICE_FLAT_ADD,0.002,NEAR_AVERAGE_COST_ADD,0.002,0.2,0—1美分
2026-05-06__beijing__high,2026-05-06,Beijing,high,BEIJING_STATION_UNCONFIRMED,0x23130effe41ad7421c2fb68dcb04460a57721df6a24dcdbfabf66bfb0edbe58e,highest-temperature-in-beijing-on-may-6-2026,highest-temperature-in-beijing-on-may-6-2026-28c,89743558045631051337960640190908398319635851610178667873778748920131770938639,Yes,28°C,exact,28.0,28.0,C,1778040648,2026-05-06T04:10:48+00:00,2026-05-06T12:10:48+08:00,D0_1200_1300,12:00—12:30,BUY,0.005,0.61,0.00305,activity_usdcSize,0xb4297311b41130c850ad26a66a48be0933288c98a7ebaf71af417a4b9d2b9ad5,True,True,True,weather_trades_normalized.csv:9749|api_trades:7740|activity.csv:10756|api_activity:10755,EXACT_SIZE_MATCH,0.005,0.0,PRICE_FLAT_ADD,0.005,0.0,NEAR_AVERAGE_COST_ADD,0.005,PRICE_FLAT_ADD,0.005,NEAR_AVERAGE_COST_ADD,0.005,0.5,0—1美分
2026-05-06__beijing__high,2026-05-06,Beijing,high,BEIJING_STATION_UNCONFIRMED,0xd11d1c944605591f0e0fd4fb90402ae1a61b8e39406cac653e55515ab2407b38,highest-temperature-in-beijing-on-may-6-2026,highest-temperature-in-beijing-on-may-6-2026-29c,30877761833679887015916989793187360042617315518543129235609517713631073507045,Yes,29°C,exact,29.0,29.0,C,1778041392,2026-05-06T04:23:12+00:00,2026-05-06T12:23:12+08:00,D0_1200_1300,12:00—12:30,BUY,0.002,5.0,0.01,activity_usdcSize,0x52af2a50e6ac7a3c344b9d6132dc4c0b57ea3a66f5b2416547ab432ca473e2b0,True,True,True,weather_trades_normalized.csv:9751|api_trades:7738|activity.csv:10758|api_activity:10757,EXACT_SIZE_MATCH,0.002,0.0,PRICE_FLAT_ADD,0.002,0.0,NEAR_AVERAGE_COST_ADD,0.002,PRICE_FLAT_ADD,0.002,NEAR_AVERAGE_COST_ADD,0.002,0.2,0—1美分
2026-05-06__beijing__high,2026-05-06,Beijing,high,BEIJING_STATION_UNCONFIRMED,0xd11d1c944605591f0e0fd4fb90402ae1a61b8e39406cac653e55515ab2407b38,highest-temperature-in-beijing-on-may-6-2026,highest-temperature-in-beijing-on-may-6-2026-29c,30877761833679887015916989793187360042617315518543129235609517713631073507045,Yes,29°C,exact,29.0,29.0,C,1778041396,2026-05-06T04:23:16+00:00,2026-05-06T12:23:16+08:00,D0_1200_1300,12:00—12:30,BUY,0.002,4.06,0.00812,activity_usdcSize,0xf627d5e6c81a38b45c44a25597dc5d39485a09e0008df7bd71cca1b82e16a15b,True,True,True,weather_trades_normalized.csv:9752|api_trades:7737|activity.csv:10759|api_activity:10758,EXACT_SIZE_MATCH,0.002,0.0,PRICE_FLAT_ADD,0.0019999999999999996,4.336808689942018e-19,NEAR_AVERAGE_COST_ADD,0.002,PRICE_FLAT_ADD,0.0019999999999999996,NEAR_AVERAGE_COST_ADD,0.002,0.2,0—1美分
2026-05-06__beijing__high,2026-05-06,Beijing,high,BEIJING_STATION_UNCONFIRMED,0xd11d1c944605591f0e0fd4fb90402ae1a61b8e39406cac653e55515ab2407b38,highest-temperature-in-beijing-on-may-6-2026,highest-temperature-in-beijing-on-may-6-2026-29c,30877761833679887015916989793187360042617315518543129235609517713631073507045,Yes,29°C,exact,29.0,29.0,C,1778042730,2026-05-06T04:45:30+00:00,2026-05-06T12:45:30+08:00,D0_1200_1300,12:30—13:00,BUY,0.005,92.35,0.46175,activity_usdcSize,0xf4bca21e00c5e34947081bca2df53ae8d3f4e3c126daf1c51323da3f93ea2044,True,True,True,weather_trades_normalized.csv:9756|api_trades:7733|activity.csv:10763|api_activity:10762,EXACT_SIZE_MATCH,0.002,0.003,PRICE_FLAT_ADD,0.0019999999999999996,0.0030000000000000005,NEAR_AVERAGE_COST_ADD,0.002,PRICE_FLAT_ADD,0.0019999999999999996,NEAR_AVERAGE_COST_ADD,0.005,0.5,0—1美分
2026-05-06__beijing__high,2026-05-06,Beijing,high,BEIJING_STATION_UNCONFIRMED,0xd11d1c944605591f0e0fd4fb90402ae1a61b8e39406cac653e55515ab2407b38,highest-temperature-in-beijing-on-may-6-2026,highest-temperature-in-beijing-on-may-6-2026-29c,30877761833679887015916989793187360042617315518543129235609517713631073507045,Yes,29°C,exact,29.0,29.0,C,1778043034,2026-05-06T04:50:34+00:00,2026-05-06T12:50:34+08:00,D0_1200_1300,12:30—13:00,BUY,0.005,5.0,0.025,activity_usdcSize,0xab140cc96c9c6825a4905c4d23f9f3819d70422466afbe340302c26414510f3e,True,True,True,weather_trades_normalized.csv:9759|api_trades:7730|activity.csv:10766|api_activity:10765,EXACT_SIZE_MATCH,0.005,0.0,PRICE_FLAT_ADD,0.004098545674897743,0.0009014543251022571,NEAR_AVERAGE_COST_ADD,0.005,PRICE_FLAT_ADD,0.004098545674897743,NEAR_AVERAGE_COST_ADD,0.005,0.5,0—1美分
